位置,手牌,大桶,FullEV,DLEv,DLEv_corrected,DLEv偏差%,修正后偏差%
IP,AcJh,桶6:弱听牌,14.44,13.97,15.21,-3.2%,+5.3%
IP,AcJd,桶6:弱听牌,14.57,13.97,15.21,-4.1%,+4.4%
IP,AcJs,桶6:弱听牌,14.57,13.97,15.21,-4.1%,+4.4%
IP,6h6d,桶3:中等成牌,15.41,15.68,15.92,+1.7%,+3.3%
IP,6s6h,桶3:中等成牌,15.41,15.68,15.92,+1.7%,+3.3%
IP,6s6d,桶3:中等成牌,15.48,15.63,15.87,+0.9%,+2.5%
IP,AdQc,桶6:弱听牌,15.85,18.47,20.11,+16.6%,+26.9%
IP,AsQc,桶6:弱听牌,15.85,18.47,20.11,+16.6%,+26.9%
IP,AhQh,桶6:弱听牌,15.91,17.58,19.14,+10.5%,+20.3%
IP,AhQc,桶6:弱听牌,16.20,18.58,20.23,+14.7%,+24.9%
IP,Ah5h,桶3:中等成牌,17.04,20.04,20.35,+17.7%,+19.5%
IP,6d6c,桶3:中等成牌,17.25,17.63,17.90,+2.2%,+3.8%
IP,6s6c,桶3:中等成牌,17.25,17.63,17.90,+2.2%,+3.8%
IP,AcQd,桶6:弱听牌,17.35,18.73,20.39,+8.0%,+17.5%
IP,AcQs,桶6:弱听牌,17.35,18.73,20.39,+8.0%,+17.5%
IP,6h6c,桶3:中等成牌,17.35,17.67,17.94,+1.8%,+3.4%
IP,AcQh,桶6:弱听牌,17.52,18.74,20.40,+6.9%,+16.4%
